3,1,128.67,147.89,62.73,190.44,1,-1,-1,-1
3,2,14.93,140.29,68.64,207.93,1,-1,-1,-1
4,1,130.79,144.07,64.01,194.32,1,-1,-1,-1
4,2,15.69,136.63,72.32,219.06,1,-1,-1,-1
5,1,142.37,153.21,61.35,186.24,1,-1,-1,-1
5,2,25.04,138.88,70.06,212.21,1,-1,-1,-1
6,1,146.47,156.82,60.27,182.96,1,-1,-1,-1
6,2,29.89,136.29,72.66,220.09,1,-1,-1,-1
7,1,156.15,158.11,59.88,181.74,1,-1,-1,-1
7,2,31.50,135.41,73.55,222.77,1,-1,-1,-1
8,1,156.45,146.01,65.83,199.79,1,-1,-1,-1
8,2,33.42,130.83,77.43,234.49,1,-1,-1,-1
9,1,167.23,153.62,62.16,188.64,1,-1,-1,-1
9,2,44.55,129.16,78.84,238.76,1,-1,-1,-1
10,1,170.75,155.73,63.48,192.65,1,-1,-1,-1
10,2,48.76,128.57,79.34,240.25,1,-1,-1,-1
11,1,180.48,156.49,63.95,194.06,1,-1,-1,-1
11,2,50.23,128.40,79.48,240.67,1,-1,-1,-1
12,1,182.18,142.59,70.41,213.60,1,-1,-1,-1
12,2,61.13,128.39,79.50,240.69,1,-1,-1,-1
13,1,192.81,149.38,69.67,211.33,1,-1,-1,-1
13,2,65.16,128.42,79.47,240.59,1,-1,-1,-1
14,1,205.26,154.03,66.30,201.10,1,-1,-1,-1
14,2,77.00,128.47,79.43,240.45,1,-1,-1,-1
15,1,209.89,137.37,74.79,226.81,1,-1,-1,-1
15,2,81.36,128.52,79.39,240.31,1,-1,-1,-1
16,1,220.92,147.21,71.42,216.55,1,-1,-1,-1
16,2,86.61,123.37,83.07,251.43,1,-1,-1,-1
17,1,225.11,151.50,69.89,211.92,1,-1,-1,-1
17,2,88.50,121.45,84.44,255.57,1,-1,-1,-1
18,1,227.20,150.57,72.54,219.90,1,-1,-1,-1
18,2,93.04,114.45,88.88,268.98,1,-1,-1,-1
19,1,227.95,136.57,76.92,233.14,1,-1,-1,-1
19,2,94.69,111.80,90.57,274.05,1,-1,-1,-1
20,1,227.47,126.14,82.20,249.10,1,-1,-1,-1
20,2,83.41,110.81,91.20,275.92,1,-1,-1,-1
21,1,227.15,122.07,84.27,255.31,1,-1,-1,-1
21,2,82.27,102.91,95.61,289.23,1,-1,-1,-1
22,1,225.34,114.33,88.92,269.34,1,-1,-1,-1
22,2,81.78,99.92,97.29,294.25,1,-1,-1,-1
23,1,224.55,111.35,90.72,274.72,1,-1,-1,-1
23,2,81.48,98.81,97.90,296.08,1,-1,-1,-1
24,1,235.73,110.26,91.39,276.70,1,-1,-1,-1
24,2,77.88,106.01,93.90,283.96,1,-1,-1,-1
25,1,238.40,102.41,95.77,289.91,1,-1,-1,-1
25,2,72.73,96.01,106.06,320.66,1,-1,-1,-1
26,1,239.37,99.43,97.45,294.92,1,-1,-1,-1
26,2,70.91,92.39,110.46,333.91,1,-1,-1,-1
27,1,236.99,102.82,102.51,310.18,1,-1,-1,-1
27,2,67.22,100.45,107.48,324.85,1,-1,-1,-1
28,1,236.00,104.19,104.46,316.01,1,-1,-1,-1
28,2,68.61,94.13,111.02,335.50,1,-1,-1,-1
29,1,242.02,84.05,115.05,347.94,1,-1,-1,-1
29,2,56.83,80.48,117.47,354.92,1,-1,-1,-1
30,1,248.25,87.28,114.15,345.16,1,-1,-1,-1
30,2,54.44,62.18,125.38,378.77,1,-1,-1,-1
31,1,250.67,88.82,113.65,343.57,1,-1,-1,-1
31,2,53.49,54.99,128.48,388.07,1,-1,-1,-1
32,1,247.43,78.17,118.54,358.30,1,-1,-1,-1
32,2,53.11,68.60,129.66,391.56,1,-1,-1,-1
33,1,261.44,74.14,120.40,363.84,1,-1,-1,-1
33,2,66.14,70.81,124.55,376.10,1,-1,-1,-1
34,1,269.91,83.91,115.95,350.35,1,-1,-1,-1
34,2,74.72,75.20,128.03,386.56,1,-1,-1,-1
35,1,282.45,79.83,124.92,377.36,1,-1,-1,-1
35,2,77.90,76.86,129.32,390.39,1,-1,-1,-1
36,1,290.27,90.25,122.82,370.97,1,-1,-1,-1
36,2,79.11,77.57,129.76,391.69,1,-1,-1,-1
37,1,289.95,82.40,127.40,384.76,1,-1,-1,-1
37,2,83.14,63.60,135.83,409.97,1,-1,-1,-1
38,1,289.75,79.45,129.13,389.91,1,-1,-1,-1
38,2,84.66,58.30,138.13,416.86,1,-1,-1,-1
39,1,302.63,64.15,135.66,409.57,1,-1,-1,-1
39,2,70.00,39.80,145.32,438.48,1,-1,-1,-1
40,1,307.51,58.29,138.15,417.03,1,-1,-1,-1
40,2,79.34,49.00,141.79,427.80,1,-1,-1,-1
41,1,309.29,56.06,139.07,419.75,1,-1,-1,-1
41,2,70.49,37.61,153.55,463.21,1,-1,-1,-1
42,1,309.83,55.29,139.36,420.57,1,-1,-1,-1
42,2,64.50,32.03,151.27,456.28,1,-1,-1,-1
43,1,309.90,55.09,139.41,420.67,1,-1,-1,-1
43,2,62.03,29.93,150.19,452.98,1,-1,-1,-1
44,1,304.75,57.68,145.76,439.79,1,-1,-1,-1
44,2,61.08,29.23,149.71,451.49,1,-1,-1,-1
45,1,307.70,56.17,141.85,427.96,1,-1,-1,-1
45,2,60.73,29.06,149.46,450.72,1,-1,-1,-1
46,1,296.80,40.31,153.53,463.13,1,-1,-1,-1
46,2,60.60,29.10,149.31,450.24,1,-1,-1,-1
47,1,292.77,34.44,157.87,476.15,1,-1,-1,-1
47,2,60.20,26.20,151.03,455.42,1,-1,-1,-1
48,1,297.74,49.75,152.77,460.75,1,-1,-1,-1
49,1,306.22,39.59,164.92,497.31,1,-1,-1,-1
50,1,316.44,34.39,162.25,489.23,1,-1,-1,-1
51,1,320.49,32.41,161.02,485.46,1,-1,-1,-1
52,1,321.95,31.74,160.47,483.77,1,-1,-1,-1
52,18,132.19,31.09,125.40,378.14,1,-1,-1,-1
53,1,322.42,31.57,160.20,482.93,1,-1,-1,-1
53,18,131.08,27.38,128.63,387.88,1,-1,-1,-1
54,1,315.20,33.07,167.44,504.69,1,-1,-1,-1
54,18,130.73,26.23,129.62,390.88,1,-1,-1,-1
55,1,317.14,30.84,169.78,511.76,1,-1,-1,-1
55,18,130.66,25.99,129.83,391.50,1,-1,-1,-1
56,18,130.67,26.03,129.80,391.41,1,-1,-1,-1
57,18,130.70,26.13,129.71,391.13,1,-1,-1,-1
58,18,130.74,26.24,129.61,390.85,1,-1,-1,-1
59,18,130.77,26.34,129.53,390.59,1,-1,-1,-1
60,18,130.79,26.42,129.45,390.37,1,-1,-1,-1
61,18,130.81,26.49,129.39,390.19,1,-1,-1,-1
62,18,130.83,26.55,129.34,390.04,1,-1,-1,-1
63,18,130.84,26.60,129.30,389.90,1,-1,-1,-1
64,18,130.86,26.64,129.26,389.79,1,-1,-1,-1
65,18,130.87,26.68,129.23,389.69,1,-1,-1,-1
66,18,130.88,26.71,129.20,389.61,1,-1,-1,-1
67,18,130.89,26.74,129.18,389.53,1,-1,-1,-1
68,18,130.89,26.77,129.15,389.46,1,-1,-1,-1
69,18,130.90,26.79,129.13,389.40,1,-1,-1,-1
70,18,130.91,26.81,129.12,389.35,1,-1,-1,-1
71,18,124.06,9.84,141.68,427.21,1,-1,-1,-1
72,18,121.53,3.58,146.32,441.16,1,-1,-1,-1
73,18,120.54,1.13,148.13,446.62,1,-1,-1,-1
74,18,132.90,0.25,142.41,429.36,1,-1,-1,-1
75,18,124.81,0.00,146.60,441.96,1,-1,-1,-1
