3,1,457.78,426.00,71.66,182.00,1,-1,-1,-1
3,2,1454.72,414.50,81.08,190.25,1,-1,-1,-1
3,3,1363.19,398.81,68.25,217.05,1,-1,-1,-1
3,4,536.73,429.24,58.37,169.76,1,-1,-1,-1
3,5,662.21,410.53,80.94,197.89,1,-1,-1,-1
3,6,714.68,421.47,56.12,174.84,1,-1,-1,-1
3,7,1215.49,412.00,39.27,110.65,1,-1,-1,-1
3,9,1159.85,420.00,37.50,103.25,1,-1,-1,-1
3,10,1585.02,419.25,40.16,110.51,1,-1,-1,-1
3,11,1097.84,416.00,35.92,83.28,1,-1,-1,-1
3,12,796.92,429.23,21.11,59.54,1,-1,-1,-1
3,13,1185.50,415.91,33.06,99.41,1,-1,-1,-1
3,14,619.62,418.48,54.41,166.11,1,-1,-1,-1
3,16,391.70,432.69,25.33,59.79,1,-1,-1,-1
3,18,764.13,428.64,22.45,62.29,1,-1,-1,-1
3,19,845.93,435.18,21.33,64.82,1,-1,-1,-1
3,22,582.03,429.28,47.70,174.68,1,-1,-1,-1
3,23,830.19,426.26,20.66,62.97,1,-1,-1,-1
4,1,451.82,424.51,72.29,183.45,1,-1,-1,-1
4,2,1452.33,417.90,79.45,186.32,1,-1,-1,-1
4,3,1360.08,399.40,69.43,220.67,1,-1,-1,-1
4,4,530.82,427.65,59.75,173.58,1,-1,-1,-1
4,5,654.92,413.22,78.51,193.13,1,-1,-1,-1
4,6,703.24,420.99,56.73,176.35,1,-1,-1,-1
4,7,1209.45,412.04,40.87,114.67,1,-1,-1,-1
4,9,1153.40,420.04,38.41,105.95,1,-1,-1,-1
4,10,1580.44,420.51,39.51,108.75,1,-1,-1,-1
4,11,1093.39,416.61,36.47,84.78,1,-1,-1,-1
4,12,790.86,426.09,22.00,62.10,1,-1,-1,-1
4,13,1181.38,418.70,31.87,96.37,1,-1,-1,-1
4,14,614.32,420.93,50.11,152.89,1,-1,-1,-1
4,16,379.32,433.08,25.09,59.13,1,-1,-1,-1
4,18,757.20,428.79,22.23,61.66,1,-1,-1,-1
4,19,841.93,433.86,22.41,67.95,1,-1,-1,-1
4,22,574.79,426.32,49.53,178.94,1,-1,-1,-1
4,23,820.34,426.60,20.61,62.63,1,-1,-1,-1
5,1,440.28,425.46,72.42,183.22,1,-1,-1,-1
5,2,1441.65,423.41,77.84,182.82,1,-1,-1,-1
5,3,1355.50,400.94,71.33,226.22,1,-1,-1,-1
5,4,521.02,432.84,58.28,169.13,1,-1,-1,-1
5,5,646.97,416.51,79.90,196.21,1,-1,-1,-1
5,6,688.35,422.29,56.47,174.70,1,-1,-1,-1
5,7,1199.22,415.61,40.91,114.60,1,-1,-1,-1
5,9,1145.91,422.91,38.95,107.58,1,-1,-1,-1
5,10,1573.74,424.60,39.77,109.59,1,-1,-1,-1
5,11,1085.47,420.39,35.51,83.12,1,-1,-1,-1
5,12,781.62,432.15,21.35,60.12,1,-1,-1,-1
5,13,1171.13,423.42,31.85,96.72,1,-1,-1,-1
5,14,603.41,423.35,55.14,167.39,1,-1,-1,-1
5,16,374.62,432.44,27.86,66.21,1,-1,-1,-1
5,18,745.71,436.86,21.87,60.61,1,-1,-1,-1
5,19,832.43,434.79,22.94,68.99,1,-1,-1,-1
5,22,569.02,429.66,48.32,172.54,1,-1,-1,-1
5,23,812.74,431.07,20.17,60.98,1,-1,-1,-1
5,29,1008.17,346.44,39.28,100.89,1,-1,-1,-1
5,32,937.35,409.88,45.06,128.72,1,-1,-1,-1
6,1,435.61,426.52,71.39,180.30,1,-1,-1,-1
6,2,1436.77,425.92,75.93,178.13,1,-1,-1,-1
6,3,1355.02,402.81,72.04,227.41,1,-1,-1,-1
6,4,516.19,432.55,58.87,170.35,1,-1,-1,-1
6,5,640.24,417.65,79.62,195.13,1,-1,-1,-1
