3,1,221.36,118.00,46.31,169.93,1,-1,-1,-1
3,2,374.15,402.48,80.02,248.66,1,-1,-1,-1
3,3,1721.97,457.50,83.16,211.35,1,-1,-1,-1
3,4,1095.95,215.88,62.03,171.68,1,-1,-1,-1
3,5,1364.06,565.00,96.57,246.95,1,-1,-1,-1
3,6,1489.46,73.61,55.05,151.30,1,-1,-1,-1
3,7,629.59,763.00,104.97,254.49,1,-1,-1,-1
3,8,410.32,91.12,54.08,165.77,1,-1,-1,-1
3,9,1638.64,259.38,59.08,184.00,1,-1,-1,-1
3,10,1792.34,203.98,65.32,190.39,1,-1,-1,-1
3,11,796.58,148.49,59.83,178.73,1,-1,-1,-1
3,12,1038.69,137.76,76.06,177.47,1,-1,-1,-1
3,13,706.75,-2.97,52.68,160.49,1,-1,-1,-1
3,14,111.00,536.25,73.34,262.72,1,-1,-1,-1
3,15,260.78,86.74,58.35,181.52,1,-1,-1,-1
3,16,285.47,121.72,58.33,177.08,1,-1,-1,-1
3,17,331.31,86.16,49.55,175.86,1,-1,-1,-1
3,18,353.63,101.24,54.92,175.57,1,-1,-1,-1
3,19,1188.94,37.27,66.25,117.06,1,-1,-1,-1
3,20,498.66,137.49,62.33,170.15,1,-1,-1,-1
3,21,253.58,356.35,71.84,237.92,1,-1,-1,-1
3,22,1415.32,196.96,53.02,172.54,1,-1,-1,-1
3,23,1447.37,255.49,51.45,162.13,1,-1,-1,-1
3,24,484.33,36.00,52.49,161.79,1,-1,-1,-1
3,25,1552.53,253.07,60.51,195.80,1,-1,-1,-1
3,26,461.05,82.91,56.37,167.30,1,-1,-1,-1
3,27,222.05,406.47,67.52,190.51,1,-1,-1,-1
3,28,546.48,64.74,34.77,150.71,1,-1,-1,-1
3,29,1221.28,-17.50,67.17,152.63,1,-1,-1,-1
3,30,876.67,124.89,54.54,178.97,1,-1,-1,-1
3,31,912.19,128.67,56.10,165.62,1,-1,-1,-1
3,32,528.74,145.25,71.27,182.10,1,-1,-1,-1
3,33,548.46,-48.49,41.35,141.30,1,-1,-1,-1
3,34,999.33,-50.88,46.79,131.20,1,-1,-1,-1
3,35,1033.07,-41.00,56.28,126.96,1,-1,-1,-1
4,1,218.65,119.02,45.99,168.34,1,-1,-1,-1
4,2,380.83,404.43,79.87,248.68,1,-1,-1,-1
4,3,1723.70,456.11,83.13,211.17,1,-1,-1,-1
4,4,1086.03,211.94,63.63,174.96,1,-1,-1,-1
4,5,1368.72,571.29,93.04,237.18,1,-1,-1,-1
4,6,1491.86,73.22,54.80,150.32,1,-1,-1,-1
4,7,630.06,762.30,106.21,257.60,1,-1,-1,-1
4,8,416.31,96.27,52.89,162.43,1,-1,-1,-1
4,9,1633.91,258.93,59.16,184.20,1,-1,-1,-1
4,10,1797.24,210.09,64.59,187.80,1,-1,-1,-1
4,11,798.48,143.95,60.46,180.46,1,-1,-1,-1
4,12,1037.23,133.81,76.90,179.83,1,-1,-1,-1
4,13,708.73,-3.88,52.50,160.14,1,-1,-1,-1
4,14,109.21,543.49,73.45,260.66,1,-1,-1,-1
4,15,259.91,81.27,58.74,183.45,1,-1,-1,-1
4,16,286.06,127.28,54.48,165.28,1,-1,-1,-1
4,17,330.47,79.49,52.84,188.00,1,-1,-1,-1
4,18,356.06,107.17,55.99,179.27,1,-1,-1,-1
