3,1,1462.84,410.76,72.50,185.28,1,-1,-1,-1
3,2,454.62,423.66,72.19,189.56,1,-1,-1,-1
3,3,660.20,411.58,78.18,196.41,1,-1,-1,-1
3,4,1101.98,418.51,30.20,84.39,1,-1,-1,-1
3,5,1364.04,396.75,67.96,217.68,1,-1,-1,-1
3,6,1175.78,418.24,36.39,97.75,1,-1,-1,-1
3,7,539.73,430.21,61.71,175.75,1,-1,-1,-1
3,8,577.69,420.25,59.80,186.18,1,-1,-1,-1
3,9,1208.00,408.06,41.98,120.73,1,-1,-1,-1
3,10,716.66,415.52,55.00,180.53,1,-1,-1,-1
3,12,794.11,431.63,19.95,56.74,1,-1,-1,-1
3,13,386.33,428.00,26.54,70.07,1,-1,-1,-1
3,14,851.82,430.49,25.60,75.72,1,-1,-1,-1
3,15,631.84,427.46,50.46,135.72,1,-1,-1,-1
3,17,840.38,429.48,25.85,69.29,1,-1,-1,-1
3,18,767.61,425.25,22.00,63.72,1,-1,-1,-1
3,19,950.52,396.46,45.62,130.62,1,-1,-1,-1
3,20,823.98,430.35,23.15,63.67,1,-1,-1,-1
4,1,1458.92,415.59,72.04,184.11,1,-1,-1,-1
4,2,445.99,424.39,72.44,190.60,1,-1,-1,-1
4,3,654.26,415.14,77.63,194.58,1,-1,-1,-1
4,4,1096.19,416.85,29.90,83.29,1,-1,-1,-1
4,5,1356.24,392.13,70.95,226.79,1,-1,-1,-1
4,6,1156.23,421.38,37.83,101.48,1,-1,-1,-1
4,7,527.59,426.08,61.60,175.42,1,-1,-1,-1
4,8,569.43,422.25,57.73,179.63,1,-1,-1,-1
4,9,1206.67,409.67,41.58,119.49,1,-1,-1,-1
4,10,709.33,416.11,55.38,180.56,1,-1,-1,-1
4,12,790.03,428.94,21.10,59.89,1,-1,-1,-1
4,13,377.60,428.39,27.01,71.15,1,-1,-1,-1
4,14,851.27,430.27,26.22,77.56,1,-1,-1,-1
4,15,625.25,427.40,48.58,130.41,1,-1,-1,-1
4,17,839.14,433.74,23.87,64.55,1,-1,-1,-1
4,18,758.95,425.97,22.24,64.20,1,-1,-1,-1
4,19,948.30,395.20,45.80,131.14,1,-1,-1,-1
4,20,821.18,424.70,25.40,70.21,1,-1,-1,-1
5,1,1448.60,415.30,73.48,188.27,1,-1,-1,-1
5,2,434.77,425.43,72.29,189.59,1,-1,-1,-1
5,3,642.26,414.99,78.35,195.90,1,-1,-1,-1
5,4,1089.68,419.20,30.04,83.27,1,-1,-1,-1
5,5,1354.19,397.87,72.50,229.77,1,-1,-1,-1
5,6,1143.91,425.19,38.21,102.52,1,-1,-1,-1
5,7,519.16,429.89,60.29,170.96,1,-1,-1,-1
5,8,562.53,425.89,56.18,174.33,1,-1,-1,-1
5,9,1198.21,414.55,40.49,115.74,1,-1,-1,-1
5,10,705.59,416.95,54.69,178.33,1,-1,-1,-1
5,12,780.06,434.42,20.39,57.81,1,-1,-1,-1
5,13,364.39,430.04,28.84,75.90,1,-1,-1,-1
5,14,836.57,431.69,25.95,76.80,1,-1,-1,-1
5,15,614.59,428.05,47.49,127.08,1,-1,-1,-1
5,17,829.11,435.11,23.54,64.01,1,-1,-1,-1
5,18,747.51,434.86,21.91,63.00,1,-1,-1,-1
5,19,936.10,406.02,42.80,121.55,1,-1,-1,-1
5,20,817.53,428.67,24.01,66.46,1,-1,-1,-1
5,23,803.39,438.77,20.95,57.95,1,-1,-1,-1
6,1,1443.83,420.72,68.20,174.98,1,-1,-1,-1
6,2,432.91,425.81,71.18,186.43,1,-1,-1,-1
6,3,643.72,419.17,81.72,204.38,1,-1,-1,-1
6,4,1086.46,420.68,31.67,87.51,1,-1,-1,-1
6,5,1351.08,389.50,79.44,251.48,1,-1,-1,-1
6,6,1137.90,429.25,38.49,102.92,1,-1,-1,-1
6,7,515.45,434.88,60.02,169.81,1,-1,-1,-1
6,8,554.09,422.01,60.95,186.89,1,-1,-1,-1
6,9,1190.44,413.98,40.77,115.88,1,-1,-1,-1
6,12,775.79,436.48,20.07,56.58,1,-1,-1,-1
6,13,359.49,435.38,26.95,70.71,1,-1,-1,-1
6,14,836.87,434.82,24.99,73.78,1,-1,-1,-1
6,15,611.62,431.85,46.38,123.18,1,-1,-1,-1
6,17,828.33,434.05,23.93,65.68,1,-1,-1,-1
6,18,744.71,435.03,20.36,58.17,1,-1,-1,-1
6,19,927.37,410.91,41.62,117.89,1,-1,-1,-1
6,20,815.17,436.17,21.33,58.89,1,-1,-1,-1
6,23,798.37,437.95,21.93,60.62,1,-1,-1,-1
6,24,1162.49,424.33,32.04,98.90,1,-1,-1,-1
7,1,1433.15,419.88,74.63,191.19,1,-1,-1,-1
7,2,427.88,431.54,70.99,184.86,1,-1,-1,-1
7,3,645.26,422.01,78.75,195.63,1,-1,-1,-1
7,4,1082.18,421.86,32.14,88.79,1,-1,-1,-1
7,5,1351.74,401.12,75.66,239.77,1,-1,-1,-1
